iyear,imonth,iday,extended,region,provstate,city,vicinity,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,targtype1,targsubtype1,corp1,target1,natlty1,guncertain1,nperps,nperpcap,claimed,claimmode,compclaim,weaptype1,weapsubtype1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,ishostkid,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,gname
2012,1,6,0,11,0,0,0,1,1,1,0,0,1,0,2,15,86,0,0,147,0,-99,0,0,10,0,5,5,8,0,0,0,0,0,1,3,0,0,0,0,0,1
2014,2,22,0,10,0,0,0,1,1,1,0,0,1,1,3,4,36,0,0,110,0,-99,0,1,7,1,6,15,4,0,1,15,0,0,1,4,0,0,1,0,1,62
2012,8,17,0,11,0,0,0,1,1,1,0,0,1,0,3,14,76,0,0,182,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,0,4,0,0,0,0,0,4
2013,6,15,0,11,0,0,0,1,1,1,0,0,1,0,3,1,2,0,0,182,1,-99,0,0,10,0,6,16,7,0,0,12,0,0,1,3,0,0,0,0,0,4
2012,3,3,0,6,0,0,0,1,1,1,0,0,0,0,3,14,84,0,0,92,1,2,2,0,10,0,6,16,0,0,0,0,0,0,0,4,0,0,0,0,0,70
2011,3,29,0,11,0,0,0,1,1,1,0,1,1,0,2,14,67,0,0,147,0,2,0,0,10,0,5,5,1,0,0,6,0,0,0,4,0,0,0,0,0,1
2013,6,22,0,11,0,0,0,1,1,0,1,0,1,0,3,4,27,0,0,182,0,-99,0,1,7,0,6,11,0,0,0,0,0,0,1,4,0,0,0,0,0,4
2014,7,3,0,11,0,0,0,1,1,1,0,0,1,0,2,2,21,0,0,182,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,1,3,0,0,0,0,0,4
2012,4,14,0,10,0,0,0,1,1,0,1,0,1,0,2,4,36,0,0,228,0,-99,0,0,10,0,6,11,12,0,8,0,0,0,-9,4,0,0,1,0,1,12
2012,3,14,1,10,0,0,0,1,1,1,0,0,1,0,6,18,97,0,0,199,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,1,0,1,1,1,12
2014,8,12,0,6,0,0,0,1,1,1,0,0,1,0,3,3,23,0,0,4,0,-99,0,0,10,0,6,16,3,0,0,1,0,0,1,3,0,0,0,0,0,5
2014,6,8,0,6,0,0,0,1,1,1,0,1,1,0,2,3,22,0,0,4,0,-99,0,1,8,0,5,5,6,0,5,0,0,0,-9,4,0,0,0,0,0,5
2014,2,26,1,6,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,4,0,-99,0,0,10,0,5,5,1,0,0,0,0,0,0,4,1,0,0,0,0,5
2012,10,12,0,6,0,0,0,1,1,1,0,0,1,0,2,14,69,0,0,153,0,-99,0,1,10,0,5,5,0,0,0,4,0,0,0,4,0,0,0,0,0,2
2012,4,19,0,11,0,0,0,1,1,1,0,1,1,0,2,1,7,0,0,147,0,-99,0,0,10,0,5,5,5,0,0,0,0,0,1,3,0,0,0,0,0,1
2013,11,13,0,6,0,0,0,1,1,1,0,1,1,0,7,3,25,0,0,4,1,-99,0,0,10,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,5
2014,5,9,0,11,0,0,0,1,1,1,0,0,1,0,2,14,75,0,0,147,0,-99,0,0,10,0,5,5,2,0,0,0,0,0,0,4,0,-9,-9,0,-9,81
2012,5,13,0,10,0,0,0,1,1,1,0,1,1,0,3,21,108,0,0,228,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,0,1,0,1,12
2014,6,14,0,6,0,0,0,1,1,1,0,0,1,0,3,2,19,0,0,4,0,-99,0,1,7,0,6,16,0,0,0,4,0,0,-9,4,0,0,0,0,0,5
2013,9,14,0,11,0,0,0,1,1,1,0,0,1,0,3,14,74,0,0,168,0,-99,0,0,10,0,6,7,1,0,0,8,0,0,0,4,0,-9,-9,0,-9,59
2011,11,3,0,6,0,0,0,1,1,1,0,0,1,0,2,3,23,0,0,153,0,-99,0,0,10,0,5,5,1,0,0,2,0,0,-9,4,0,-9,-9,0,-9,53
2014,4,7,1,6,0,0,1,1,1,1,0,0,1,0,6,2,18,0,0,153,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,1,3,1,0,0,0,0,2
2012,5,8,0,6,0,0,1,1,1,1,0,0,1,0,9,3,25,0,0,4,0,-99,0,0,10,0,13,0,2,0,0,0,0,0,0,4,0,0,0,0,0,5
2013,4,2,0,6,0,0,0,1,1,1,0,0,1,0,3,2,21,0,0,92,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,0,0,0,0,6
2013,9,15,0,10,0,0,0,1,1,1,0,1,1,0,3,14,76,0,0,95,1,-99,0,0,10,0,6,16,0,0,0,3,0,0,-9,4,0,-9,-9,0,-9,99
2014,12,28,0,10,0,0,0,1,1,1,0,0,1,1,3,14,84,0,0,200,0,-99,0,0,10,0,6,15,8,0,6,0,0,0,-9,4,0,-9,-9,0,-9,99
2014,5,27,0,11,0,0,0,1,1,0,1,0,1,0,9,4,29,0,0,422,0,-99,0,0,10,0,13,0,10,0,0,0,0,0,-9,4,0,0,1,1,1,4
2013,5,24,0,10,0,0,0,1,1,1,0,0,1,0,3,21,108,0,0,228,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,0,0,0,0,0
2012,2,19,0,11,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,422,0,-99,0,0,10,0,6,11,4,0,0,4,0,0,0,4,0,0,1,1,1,4
2013,11,24,0,11,0,0,0,1,1,1,0,1,1,0,2,14,75,0,0,147,0,30,0,0,10,0,5,5,12,0,0,0,0,0,1,3,0,0,0,0,0,1
2011,10,12,0,6,0,0,1,1,1,1,0,0,1,0,2,2,20,0,0,4,0,-99,0,1,10,0,5,5,1,0,0,3,0,0,-9,4,0,0,0,0,0,5
2014,10,6,0,10,0,0,0,1,1,1,0,0,1,0,3,2,21,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2014,10,1,1,5,0,0,0,1,1,1,0,0,1,0,6,4,34,0,0,160,0,10,0,1,8,0,5,5,0,0,0,0,0,0,0,4,1,0,0,0,0,3
2012,2,12,0,6,0,0,0,1,1,1,0,0,0,0,1,2,18,0,0,4,1,-99,0,0,10,0,5,5,0,0,0,1,0,0,1,3,0,0,0,0,0,5
2013,5,30,0,10,0,0,0,1,1,1,0,0,1,0,3,3,23,0,0,95,1,-99,0,0,10,0,6,15,1,0,0,9,0,0,1,4,0,-9,-9,0,-9,99
2013,6,27,0,5,0,0,0,1,1,0,1,0,1,0,3,4,29,0,0,205,1,-99,0,0,10,0,6,10,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,57
2014,10,14,0,11,0,0,0,1,1,1,0,0,1,0,2,14,76,0,0,41,0,-99,0,0,10,0,6,7,3,0,0,0,0,0,1,3,0,0,0,0,0,102
2013,4,13,0,10,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,228,0,2,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,1,0,1,12
2013,3,8,0,5,0,0,0,1,1,1,0,0,1,0,9,3,25,0,0,160,0,-99,0,1,10,0,13,0,3,0,0,8,0,0,0,4,0,0,0,0,0,3
2012,6,19,0,3,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,45,1,-99,0,0,10,0,6,17,1,0,0,7,0,0,1,3,0,0,0,0,0,7
2012,6,5,0,11,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,229,0,-99,0,0,10,0,5,5,16,0,0,0,0,0,1,3,0,0,0,0,0,0
2013,7,4,0,6,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,4,0,-99,0,0,10,0,6,8,4,0,0,0,0,0,0,4,0,0,0,0,0,5
2011,8,27,0,10,0,0,0,1,1,1,0,0,1,0,2,2,18,0,0,95,1,-99,0,0,10,0,5,5,1,0,0,0,0,0,-9,4,0,0,0,0,0,17
2014,10,14,0,9,0,0,1,1,1,0,1,0,0,0,9,4,29,0,0,214,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2013,5,13,0,3,0,0,0,1,1,0,1,0,1,0,3,4,34,0,0,45,0,-99,0,0,10,0,6,10,1,0,0,0,0,0,0,4,0,0,0,0,0,7
2014,7,12,0,6,0,0,0,1,1,1,0,0,1,0,3,14,73,0,0,4,0,-99,0,0,10,0,6,16,8,0,0,2,0,0,1,3,0,0,0,0,0,5
2014,12,30,0,10,0,0,0,1,1,1,0,1,1,0,3,14,76,0,0,228,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,0,0,0,0,98
2013,10,17,0,11,0,0,0,1,1,0,1,0,1,0,3,4,27,0,0,182,1,-99,0,0,10,0,6,7,0,0,0,0,0,0,-9,4,0,0,0,0,0,4
2013,9,16,0,6,0,0,0,1,1,0,1,0,0,0,2,4,36,0,0,4,0,-99,0,1,8,0,5,5,6,0,6,0,0,0,0,4,0,0,0,0,0,5
2013,3,8,0,11,0,0,0,1,1,1,0,1,1,0,3,20,0,0,0,147,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,-9,4,0,0,0,0,0,1
2014,3,3,0,11,0,0,0,1,1,1,0,1,1,0,3,3,25,0,0,147,0,-99,0,0,10,0,6,16,3,0,0,0,0,0,1,3,0,0,0,0,0,1
2012,12,16,0,10,0,0,0,1,1,1,0,0,1,0,3,21,106,0,0,228,1,-99,0,0,10,0,6,17,0,0,0,0,0,0,1,4,0,0,1,0,1,12
2012,11,7,0,11,0,0,0,1,1,1,0,0,1,0,3,2,21,0,0,182,0,-99,0,0,10,0,6,15,1,0,0,3,0,0,1,3,0,0,0,0,0,4
2014,1,15,0,10,0,0,0,1,1,1,0,1,1,0,3,14,74,0,0,95,0,-99,0,0,10,0,6,15,2,0,0,8,0,0,0,4,0,-9,-9,0,-9,99
2014,3,11,0,10,0,0,0,1,1,0,1,0,1,0,3,4,27,0,0,228,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,0,4,0,0,1,0,1,12
2012,6,26,1,6,0,0,0,1,1,1,0,0,1,0,6,17,94,0,0,153,0,-99,0,1,2,1,5,5,4,0,0,0,0,0,0,4,1,0,0,0,0,33
2013,1,6,0,6,0,0,0,1,1,1,0,1,1,0,3,8,49,0,0,19,1,-99,0,0,10,0,6,17,0,0,0,0,0,0,-9,4,0,0,0,0,0,77
2014,6,11,0,6,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,4,0,-99,0,0,10,0,6,16,2,0,0,1,0,0,-9,4,0,0,0,0,0,5
2013,5,31,0,3,0,0,1,1,1,1,0,0,1,0,1,1,9,0,0,158,0,-99,0,0,10,0,5,2,1,0,0,0,0,0,1,3,0,0,0,0,0,15
2014,9,6,0,3,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,45,0,-99,0,0,10,0,6,15,1,0,0,2,0,0,1,3,0,0,0,0,0,7
2014,2,7,0,11,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,182,0,-99,0,0,10,0,5,5,2,0,0,6,0,0,0,4,0,0,1,1,1,4
2014,11,16,1,5,0,0,0,1,1,1,0,0,1,0,6,3,25,0,0,160,0,30,0,0,10,0,5,5,0,0,0,0,0,0,1,3,1,0,0,0,0,3
2012,7,20,0,6,0,0,0,1,1,1,0,0,0,0,2,3,25,0,0,92,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,52
2013,7,8,0,8,0,0,0,1,1,1,0,1,1,0,7,14,73,0,0,233,0,-99,0,1,10,0,8,18,0,0,0,0,0,0,1,3,0,0,0,1,1,40
2013,2,14,0,6,0,0,0,1,1,1,0,1,1,0,3,14,67,0,0,153,1,-99,0,0,10,0,6,16,4,0,0,9,0,0,1,3,0,0,0,0,0,2
2012,12,8,0,8,0,0,0,1,1,1,0,1,1,0,3,14,76,0,0,0,0,-99,0,1,10,0,6,16,0,0,0,0,0,0,1,4,0,-9,-9,1,1,16
2014,4,18,0,6,0,0,0,1,1,0,1,0,1,0,2,4,29,0,0,153,1,-99,0,0,10,0,5,5,1,0,0,3,0,0,1,4,0,-9,-9,0,-9,33
2013,8,13,0,10,0,0,0,1,1,1,0,1,1,0,3,1,2,0,0,60,0,-99,0,0,10,0,6,17,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,60
2013,9,8,0,6,0,0,0,1,1,1,0,0,1,0,2,3,24,0,0,4,0,-99,0,1,8,0,5,5,6,0,6,3,0,3,0,4,0,0,0,0,0,5
2014,3,7,0,5,0,0,0,1,1,0,1,0,1,0,3,4,35,0,0,160,0,-99,0,0,10,0,6,8,0,0,0,0,0,0,0,4,0,0,0,0,0,3
2012,6,11,0,6,0,0,0,1,1,0,1,0,1,0,3,4,35,0,0,4,1,-99,0,0,10,0,6,16,3,0,0,3,0,0,1,4,0,0,0,0,0,5
2014,5,12,0,6,0,0,0,1,1,1,0,0,1,0,3,14,74,0,0,4,0,-99,0,1,10,0,6,11,2,0,0,4,0,0,-9,4,0,0,0,0,0,5
2011,5,22,0,6,0,0,0,1,1,1,0,0,1,0,2,14,77,0,0,4,0,-99,0,0,10,0,5,5,8,0,6,0,0,0,-9,4,0,0,0,0,0,5
2012,5,2,0,6,0,0,0,1,1,1,0,1,1,0,3,1,3,0,0,153,0,-99,0,1,5,0,6,16,0,0,0,2,0,0,1,3,0,-9,-9,0,-9,27
2014,2,17,0,11,0,0,0,1,1,0,1,0,1,0,1,4,34,0,0,182,0,-99,0,1,6,0,5,5,3,0,0,0,0,0,0,4,0,0,0,0,0,4
2014,9,18,0,10,0,0,0,1,1,1,0,0,1,0,3,14,75,0,0,200,0,-99,0,0,10,0,6,11,1,0,0,0,0,0,-9,4,0,-9,-9,0,-9,99
2013,12,8,0,10,0,0,0,1,1,1,0,1,1,0,3,1,7,0,0,95,1,-99,0,0,10,0,6,15,3,0,0,10,0,0,-9,4,0,-9,-9,0,-9,99
2013,2,11,0,6,0,0,0,1,1,1,0,0,1,0,3,21,106,0,0,153,0,-99,0,0,10,0,6,14,0,0,0,1,0,0,1,3,0,0,0,0,0,2
2014,3,5,0,6,0,0,0,1,1,1,0,1,1,0,3,21,106,0,0,153,0,-99,0,1,2,0,6,16,0,0,0,0,0,0,1,4,0,0,0,0,0,14
2013,7,23,0,6,0,0,0,1,1,0,1,0,0,0,2,4,27,0,0,4,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,-9,4,0,0,0,0,0,5
2011,4,13,1,11,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,182,1,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4
2012,11,30,0,1,0,0,0,1,1,1,0,0,1,0,7,2,21,0,0,217,0,-99,1,0,10,0,8,20,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,8
2014,6,28,0,10,0,0,0,1,1,1,1,0,1,0,2,1,2,0,0,113,0,1,0,0,10,0,8,20,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,60
2012,11,12,0,6,0,0,0,1,1,1,0,0,1,0,2,14,74,0,0,153,0,-99,0,1,10,0,5,5,3,0,0,2,0,0,0,4,0,-9,-9,0,-9,20
2014,10,19,0,6,0,0,0,1,1,1,0,0,1,0,6,14,77,0,0,4,0,-99,0,1,8,0,13,0,1,0,0,0,0,0,0,4,0,0,0,0,0,5
2014,7,18,0,10,0,0,0,1,1,1,0,1,0,0,3,20,0,0,0,0,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,0,4,0,1,1,1,1,79
2014,9,17,1,10,0,0,0,1,1,1,0,0,1,0,6,1,0,0,0,95,0,-99,0,0,10,0,13,0,1,0,0,0,0,0,0,4,1,-9,-9,0,-9,99
2014,8,7,0,11,0,0,0,1,1,1,0,0,1,0,9,14,75,0,0,147,0,-99,0,0,10,0,13,0,8,0,0,0,0,0,0,4,0,0,0,0,0,1
2011,1,29,0,6,0,0,0,1,1,1,0,0,0,0,1,3,25,0,0,153,0,-99,0,1,10,0,6,15,4,0,0,6,0,0,1,3,0,0,0,0,0,20
2013,5,5,0,11,0,0,0,1,1,1,0,0,1,0,3,7,45,0,0,221,1,-99,0,0,10,0,6,16,3,0,0,60,0,0,1,3,0,0,1,1,1,0
2013,11,26,0,11,0,0,0,1,1,1,0,1,1,0,2,14,75,0,0,147,1,-99,0,0,10,0,5,5,9,0,0,0,0,0,-9,4,0,-9,-9,0,-9,81
2012,7,1,0,6,0,0,0,1,1,0,1,0,1,0,2,4,37,0,0,422,0,1,0,1,8,0,5,5,3,0,0,1,0,0,0,4,0,0,1,1,1,5
2012,9,13,0,6,0,0,0,1,1,1,0,0,1,0,3,2,21,0,0,92,0,-99,0,1,8,0,6,14,0,0,0,0,0,0,-9,4,0,-9,-9,0,-9,82
2012,2,11,0,6,0,0,0,1,1,1,0,0,0,0,3,20,0,0,0,92,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,52
2014,8,27,0,9,0,0,0,1,1,1,0,1,1,0,2,14,75,0,0,214,0,-99,0,0,10,0,5,5,8,0,0,0,0,0,1,3,0,-9,-9,0,-9,112
2014,11,10,0,9,0,0,1,1,1,0,1,0,1,0,3,4,34,0,0,214,0,-99,0,0,10,0,6,11,12,0,9,2,0,0,-9,4,0,-9,-9,0,-9,112
2014,5,13,0,5,0,0,0,1,1,1,0,0,0,0,3,20,0,0,0,160,0,-99,0,0,10,0,6,17,0,0,0,0,0,0,0,4,0,0,0,0,0,85
2011,11,14,0,11,0,0,0,1,1,0,1,0,1,0,3,4,33,0,0,147,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,0,4,0,0,0,0,0,1
2014,10,16,0,10,0,0,0,1,1,0,1,1,1,0,3,4,34,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2012,4,10,0,6,0,0,0,1,1,1,0,1,1,1,3,3,22,0,0,4,0,2,0,1,8,0,6,15,12,0,2,30,0,0,1,3,0,0,0,0,0,5
2012,8,1,0,11,0,0,0,1,1,1,0,1,1,0,2,3,22,0,0,147,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,-9,4,0,0,0,0,0,1
2012,3,3,0,6,0,0,0,1,1,1,0,0,1,0,7,1,12,0,0,92,0,40,0,1,5,0,8,18,0,0,0,0,0,0,1,4,0,0,0,0,0,6
2012,7,16,0,11,0,0,0,1,1,1,0,0,1,0,2,3,23,0,0,104,1,7,3,0,10,0,5,5,1,0,0,1,0,0,1,3,0,1,1,0,1,4
2014,9,14,0,11,0,0,0,1,1,1,0,0,1,0,2,14,69,0,0,147,0,300,0,0,10,0,5,5,20,0,0,0,0,0,1,3,0,-9,-9,0,-9,81
2014,4,17,0,6,0,0,0,1,1,1,0,0,1,0,2,3,23,0,0,92,0,-99,0,0,10,0,5,5,0,0,0,1,0,0,0,4,0,-9,-9,0,-9,52
2014,8,22,0,10,0,0,0,1,1,1,0,1,1,0,6,14,77,0,0,155,0,-99,0,1,7,0,5,5,11,0,0,0,0,0,0,4,1,0,0,0,0,79
2014,10,2,0,10,0,0,0,1,1,0,1,0,1,0,9,4,27,0,0,228,0,-99,0,0,10,0,13,0,0,0,0,5,0,0,0,4,0,0,1,0,1,12
2012,1,4,0,6,0,0,0,1,1,0,1,0,1,0,3,4,37,0,0,422,0,-99,0,1,10,0,6,16,0,0,0,0,0,0,1,4,0,0,1,1,1,5
2012,12,2,0,11,0,0,0,1,1,1,0,1,1,0,7,15,86,0,0,147,1,50,0,0,10,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,1
2014,5,31,0,10,0,0,0,1,1,1,0,0,1,0,2,4,29,0,0,209,0,-99,0,0,10,0,5,5,2,0,0,2,0,0,0,4,0,0,0,0,0,28
2014,9,13,0,10,0,0,0,1,1,1,0,1,1,0,7,15,87,0,0,200,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2014,4,2,0,10,0,0,0,1,1,1,0,1,1,0,3,3,22,0,0,60,0,-99,0,1,7,1,6,16,0,0,0,2,0,0,-9,4,0,0,0,0,0,104
2013,10,15,0,6,0,0,0,1,1,1,0,0,1,0,3,14,74,0,0,4,0,-99,0,0,10,0,6,12,0,0,0,8,0,0,1,3,0,0,0,0,0,5
2011,9,30,1,6,0,0,1,1,1,1,0,0,1,0,6,14,77,0,0,153,1,-99,0,0,10,0,13,0,0,0,0,0,0,0,-9,4,1,0,0,0,0,2
2014,8,23,1,10,0,0,0,1,1,1,0,0,1,0,6,14,71,0,0,113,0,-99,0,0,10,0,8,18,0,0,0,0,0,0,1,4,1,0,0,0,0,0
2014,4,13,0,6,0,0,0,1,1,1,0,0,1,0,3,19,100,0,0,92,0,-99,0,0,10,0,6,8,0,0,0,0,0,0,1,4,0,-9,-9,0,-9,52
2013,8,6,0,10,0,0,0,1,1,1,0,0,1,0,2,3,23,0,0,6,0,-99,0,0,10,0,5,5,4,0,1,0,0,0,0,4,0,-9,-9,0,-9,60
2014,1,20,0,6,0,0,0,1,1,1,0,0,1,0,2,3,24,0,0,4,0,10,0,0,10,0,5,5,4,0,4,7,0,6,0,4,0,0,0,0,0,5
2014,5,2,0,5,0,0,1,1,1,0,1,0,1,0,2,4,35,0,0,160,0,-99,0,0,10,0,5,5,1,0,0,6,0,0,1,4,0,0,0,0,0,3
2014,4,3,0,11,0,0,0,1,1,1,0,0,1,0,6,14,77,0,0,182,0,-99,0,0,10,0,13,0,2,0,0,0,0,0,0,4,1,0,0,0,0,4
2013,12,19,0,5,0,0,0,1,1,1,0,0,1,0,1,2,18,0,0,205,0,-99,0,0,10,0,5,3,1,0,0,0,0,0,0,4,0,-9,-9,0,-9,57
2011,9,19,0,6,0,0,1,1,1,1,0,0,1,0,2,3,25,0,0,141,1,4,0,0,10,0,5,5,2,0,1,0,0,0,0,4,0,0,0,0,0,0
2014,9,14,0,10,0,0,0,1,1,0,1,0,1,0,3,4,27,0,0,95,0,-99,0,1,7,0,6,11,1,0,0,3,0,0,-9,4,0,-9,-9,0,-9,75
2013,8,14,0,5,0,0,0,1,1,1,0,0,1,0,3,15,86,0,0,160,0,2,0,0,10,0,6,7,0,0,0,2,0,0,1,3,0,0,0,0,0,10
2014,6,20,0,6,0,0,0,1,1,0,1,0,1,0,3,4,37,0,0,422,0,-99,0,1,4,0,6,15,3,3,0,1,1,0,1,4,0,0,1,1,1,5
2013,9,30,0,6,0,0,0,1,1,1,0,1,1,0,2,3,24,0,0,4,0,-99,0,1,10,0,5,5,12,0,12,1,0,0,-9,4,0,0,0,0,0,5
2014,1,23,0,6,0,0,0,1,1,1,0,1,1,0,3,21,106,0,0,153,0,-99,0,1,2,0,6,16,0,0,0,0,0,0,-9,4,0,0,0,0,0,14
2014,9,21,1,6,0,0,1,1,1,1,0,0,1,0,6,2,14,0,0,4,0,-99,0,1,7,0,5,5,1,0,0,0,0,0,0,4,1,0,0,0,0,5
2012,7,25,0,6,0,0,0,1,1,0,1,0,1,0,9,4,27,0,0,153,0,20,0,0,10,0,13,0,0,0,0,2,0,0,0,4,0,1,1,0,1,5
2014,7,18,0,10,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,95,0,-99,0,0,10,0,5,5,16,0,16,0,0,0,0,4,0,-9,-9,0,-9,99
2013,7,20,0,6,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,4,0,2,0,1,8,0,5,5,2,0,2,2,0,0,0,4,0,0,0,0,0,5
2014,10,29,1,10,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,95,0,-99,0,0,10,0,5,5,30,0,0,0,0,0,0,4,1,-9,-9,0,-9,99
2014,1,24,0,5,0,0,0,1,1,0,1,0,1,0,3,4,34,0,0,160,0,-99,0,0,10,0,6,8,0,0,0,8,0,0,1,4,0,0,0,0,0,3
2014,6,29,0,10,0,0,0,1,1,1,0,1,1,0,3,14,76,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2014,1,14,0,5,0,0,0,1,1,1,0,0,1,0,7,1,12,0,0,160,0,-99,0,1,8,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,3
2014,7,26,0,6,0,0,0,1,1,1,0,0,1,0,2,3,22,0,0,153,0,-99,0,1,2,0,5,5,2,0,0,0,0,0,-9,4,0,-9,-9,0,-9,0
2014,5,16,0,10,0,0,0,1,1,1,0,0,1,1,3,4,27,0,0,95,0,1,0,1,7,0,6,15,3,0,1,4,0,0,1,3,0,-9,-9,0,-9,99
2014,5,27,0,10,0,0,0,1,1,1,0,1,1,1,3,3,22,0,0,95,0,-99,0,1,7,0,6,15,2,0,1,1,0,0,1,3,0,-9,-9,0,-9,99
2011,10,22,0,6,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,92,1,-99,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,6
2014,2,17,0,10,0,0,0,1,1,1,0,1,1,0,3,14,67,0,0,95,0,-99,0,1,7,0,6,15,4,0,0,11,0,0,-9,4,0,-9,-9,0,-9,99
2011,4,8,0,6,0,0,1,1,1,1,0,0,1,0,1,3,25,0,0,4,0,-99,0,1,10,0,5,5,1,0,0,1,0,0,0,4,0,0,0,0,0,5
2014,12,30,0,10,0,0,0,1,1,1,0,0,1,0,3,4,27,0,0,200,0,-99,0,1,6,0,6,16,7,0,0,0,0,0,1,4,0,0,0,0,0,0
2014,6,13,0,11,0,0,0,1,1,1,0,0,1,0,6,1,7,0,0,182,0,-99,0,0,10,0,9,23,1,0,0,0,0,0,1,3,1,0,0,0,0,4
2013,7,15,0,6,0,0,0,1,1,1,0,0,1,0,9,3,24,0,0,4,0,-99,0,0,10,0,13,0,2,0,1,1,0,0,1,3,0,0,0,0,0,5
2013,5,14,1,5,0,0,0,1,1,1,0,0,1,0,6,14,77,0,0,160,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,1,0,0,0,0,85
2013,6,3,0,6,0,0,0,1,1,1,0,0,1,0,3,14,73,0,0,4,0,-99,0,0,10,0,6,16,7,0,0,0,0,0,1,3,0,0,0,0,0,5
2014,4,5,0,6,0,0,0,1,1,1,0,0,1,0,9,3,22,0,0,4,0,-99,0,0,10,0,13,0,10,0,8,6,0,5,1,3,0,0,0,0,0,5
2011,4,22,1,6,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,153,0,-99,0,1,8,0,5,5,1,0,0,0,0,0,0,4,1,0,0,0,0,2
2014,4,10,0,6,0,0,0,1,1,1,0,1,1,0,7,2,19,0,0,92,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,-9,4,0,-9,-9,0,-9,52
2014,9,29,0,6,0,0,0,1,1,1,0,0,0,0,1,2,14,0,0,153,0,-99,0,1,7,0,5,5,0,0,0,0,0,0,1,3,0,0,0,0,0,117
2011,5,1,0,6,0,0,0,1,1,1,0,0,1,0,2,4,37,0,0,0,1,-99,0,0,10,0,5,5,4,0,0,0,0,0,1,3,0,0,1,1,1,2
2014,2,9,0,10,0,0,0,1,1,0,1,0,1,0,9,4,34,0,0,95,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,-9,4,0,-9,-9,0,-9,99
2014,4,29,0,10,0,0,0,1,1,0,1,0,1,1,3,4,27,0,0,113,0,1,0,1,6,0,6,15,3,0,1,2,0,0,1,4,0,-9,-9,0,-9,0
2014,6,8,0,5,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,160,0,-99,0,0,10,0,6,11,3,0,3,1,0,0,0,4,0,0,0,0,0,85
2013,2,24,0,8,0,0,0,1,1,1,0,0,1,0,3,14,76,0,0,233,1,-99,0,1,10,0,6,17,0,0,0,1,0,0,1,3,0,0,0,1,1,0
